prefLabel,id,from_to,matchType,text
hand,http://sbmi.uth.tmc.edu/ontology/ochv#5789,97-100|603-606|1054-1057|1172-1175|1193-1196|1638-1641|3009-3012|3218-3221|3900-3903|4200-4203|5309-5312|7154-7157|7166-7169|8359-8362|8982-8986|10124-10127|10146-10149|10187-10190|10352-10355|10542-10545|11453-11457|11567-11571|11583-11586|11736-11740|11844-11848|11980-11983|12174-12178|12220-12223|12352-12355|13642-13645|14021-14024|14447-14450|14723-14726|14932-14936|15110-15113|15605-15608|15928-15931|16145-16148|16709-16712|17681-17684|18819-18822|19060-19063|19747-19750|20981-20984|21418-21421|22096-22099|22685-22688|23218-23221|23401-23404|23978-23981|24336-24339|24821-24824|26519-26522|26601-26604|27077-27080|28542-28546|29887-29891|32151-32154|32277-32280|32318-32321|32419-32422|33265-33268|33812-33815|34707-34710|35037-35040|37596-37599|37892-37895|38083-38086|38310-38314|38493-38497|42106-42109|42598-42601,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|SYN|PREF|PREF|PREF|PREF|PREF|SYN|SYN|PREF|SYN|SYN|PREF|SYN|PREF|PREF|PREF|PREF|PREF|PREF|SYN|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|SYN|SYN|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|SYN|SYN|PREF|PREF,HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HANDS|HAND|HAND|HAND|HAND|HAND|HANDS|HANDS|HAND|HANDS|HANDS|HAND|HANDS|HAND|HAND|HAND|HAND|HAND|HAND|HANDS|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HANDS|HANDS|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HANDS|HANDS|HAND|HAND
hand,http://sbmi.uth.tmc.edu/ontology/ochv#C0018563,97-100|603-606|1054-1057|1172-1175|1193-1196|1638-1641|3009-3012|3218-3221|3900-3903|4200-4203|5309-5312|7154-7157|7166-7169|8359-8362|10124-10127|10146-10149|10187-10190|10352-10355|10542-10545|11583-11586|11980-11983|12220-12223|12352-12355|13642-13645|14021-14024|14447-14450|14723-14726|15110-15113|15605-15608|15928-15931|16145-16148|16709-16712|17681-17684|18819-18822|19060-19063|19747-19750|20981-20984|21418-21421|22096-22099|22685-22688|23218-23221|23401-23404|23978-23981|24336-24339|24821-24824|26519-26522|26601-26604|27077-27080|32151-32154|32277-32280|32318-32321|32419-32422|33265-33268|33812-33815|34707-34710|35037-35040|37596-37599|37892-37895|38083-38086|42106-42109|42598-42601,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND
area,http://sbmi.uth.tmc.edu/ontology/ochv#C0205146,102-105|3223-3226|3343-3346|7171-7174|26524-26527|26606-26609|27720-27723|32239-32242|33275-33278|33817-33820,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,AREA|AREA|AREA|AREA|AREA|AREA|AREA|AREA|AREA|AREA
primary,http://sbmi.uth.tmc.edu/ontology/ochv#20418,110-116|3231-3237|7189-7195|22340-22343|27609-27615,PREF|PREF|PREF|SYN|PREF,PRIMARY|PRIMARY|PRIMARY|MAIN|PRIMARY
primary,http://sbmi.uth.tmc.edu/ontology/ochv#C0205225,110-116|3231-3237|7189-7195|27609-27615,PREF|PREF|PREF|PREF,PRIMARY|PRIMARY|PRIMARY|PRIMARY
motor cortex,http://sbmi.uth.tmc.edu/ontology/ochv#8275,118-129|3239-3250|4289-4300|7197-7208|25598-25609|26588-26599|26641-26652|27617-27628|27793-27804,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX
motor cortex,http://sbmi.uth.tmc.edu/ontology/ochv#C0026607,118-129|3239-3250|4289-4300|7197-7208|25598-25609|26588-26599|26641-26652|27617-27628|27793-27804,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX
specific,http://sbmi.uth.tmc.edu/ontology/ochv#C0205369,161-168|2337-2344|2872-2879|3666-3673|4251-4258|6154-6161|6297-6304|6507-6514|7568-7575|7678-7685|34142-34149|34208-34215|41556-41563,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC
stable,http://sbmi.uth.tmc.edu/ontology/ochv#C0205360,203-208|2019-2024|2370-2375|7877-7882|8177-8182|16539-16544,PREF|PREF|PREF|PREF|PREF|PREF,STABLE|STABLE|STABLE|STABLE|STABLE|STABLE
individual,http://sbmi.uth.tmc.edu/ontology/ochv#C0237401,218-227|529-538|676-685|1752-1761|1894-1903|6227-6236|6936-6945|8633-8642|8696-8705|9300-9309|10797-10806|13534-13543|22085-22094|22169-22178|22218-22227|31502-31511|31967-31976|32007-32016|35917-35926|37177-37186|37309-37318|37455-37464|37540-37549|40006-40015|42630-42639,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL
variable,http://sbmi.uth.tmc.edu/ontology/ochv#C0439828,243-250|3697-3704,PREF|PREF,VARIABLE|VARIABLE
apparent,http://sbmi.uth.tmc.edu/ontology/ochv#C0750489,279-286,PREF,APPARENT
apparent,http://sbmi.uth.tmc.edu/ontology/ochv#48317,279-286,PREF,APPARENT
lack,http://sbmi.uth.tmc.edu/ontology/ochv#C0332268,288-291|11643-11646,PREF|PREF,LACK|LACK
organization,http://sbmi.uth.tmc.edu/ontology/ochv#C0029246,296-307|1098-1109|1488-1499|2763-2774|3825-3836|4454-4465|4714-4725|5400-5411|6544-6555|25417-25428|26795-26806|27762-27773,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION
random,http://sbmi.uth.tmc.edu/ontology/ochv#C0439605,317-322|4418-4423|29524-29529,PREF|PREF|PREF,RANDOM|RANDOM|RANDOM
common,http://sbmi.uth.tmc.edu/ontology/ochv#C0205214,348-353|4477-4482|4539-4544|6537-6542|7016-7021,PREF|PREF|PREF|PREF|PREF,COMMON|COMMON|COMMON|COMMON|COMMON
shapes,http://sbmi.uth.tmc.edu/ontology/ochv#29443,382-387|4209-4214|18868-18872|24347-24351|25614-25619|39183-39187,PREF|PREF|SYN|SYN|SYN|SYN,SHAPES|SHAPES|SHAPE|SHAPE|SHAPED|SHAPE
fine,http://sbmi.uth.tmc.edu/ontology/ochv#C0205232,393-396|1520-1523|3136-3139|6947-6950,PREF|PREF|PREF|PREF,FINE|FINE|FINE|FINE
associated,http://sbmi.uth.tmc.edu/ontology/ochv#C0332281,415-424|8500-8509|9376-9385|9485-9494|9613-9622|9942-9951|13931-13940|19208-19217|19900-19909|19965-19974|21612-21621|24031-24040|24617-24626|25804-25813|34400-34409,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED
previous,http://sbmi.uth.tmc.edu/ontology/ochv#C0205156,446-453|1837-1844|28361-28368|38512-38519,PREF|PREF|PREF|PREF,PREVIOUS|PREVIOUS|PREVIOUS|PREVIOUS
coordinated,http://sbmi.uth.tmc.edu/ontology/ochv#C0427184,504-514|3359-3369|27326-27336,PREF|PREF|PREF,COORDINATED|COORDINATED|COORDINATED
coordinated,http://sbmi.uth.tmc.edu/ontology/ochv#44666,504-514|3359-3369|27326-27336,PREF|PREF|PREF,COORDINATED|COORDINATED|COORDINATED
coordinated,http://sbmi.uth.tmc.edu/ontology/ochv#C0700114,504-514|3359-3369|27326-27336,PREF|PREF|PREF,COORDINATED|COORDINATED|COORDINATED
hand muscle,http://sbmi.uth.tmc.edu/ontology/ochv#C0581668,603-613,PREF,HAND MUSCLE
muscle,http://sbmi.uth.tmc.edu/ontology/ochv#8358,608-613|3935-3940|9624-9629|9869-9874|14026-14032|14778-14783|14959-14964|15806-15812|15910-15915|17365-17370|17539-17544|17609-17614|19763-19768|21507-21512|21649-21655|21688-21693|21799-21804|21930-21936|21985-21990|22101-22107|22229-22235|22964-22969|23703-23709|26466-26471|26923-26928|40432-40437|40936-40941|41103-41109|41115-41120|41262-41267|41581-41587|41594-41599|41702-41707|41953-41958|41963-41974|41963-41968|42121-42126|42349-42354|42734-42739|42929-42934|43339-43344,PREF|PREF|PREF|PREF|SYN|PREF|PREF|SYN|PREF|PREF|PREF|PREF|PREF|PREF|SYN|PREF|PREF|SYN|PREF|SYN|SYN|PREF|SYN|PREF|PREF|PREF|PREF|SYN|PREF|PREF|SYN|PREF|PREF|PREF|SYN|PREF|PREF|PREF|PREF|PREF|PREF,MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLES|MUSCLE|MUSCLE|MUSCLES|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLES|MUSCLE|MUSCLE|MUSCLES|MUSCLE|MUSCLES|MUSCLES|MUSCLE|MUSCLES|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLES|MUSCLE|MUSCLE|MUSCLES|MUSCLE|MUSCLE|MUSCLE|MUSCLE GROUP|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE
muscle,http://sbmi.uth.tmc.edu/ontology/ochv#C0026845,608-613|3935-3940|9624-9629|9869-9874|14778-14783|14959-14964|15910-15915|17365-17370|17539-17544|17609-17614|19763-19768|21507-21512|21688-21693|21799-21804|21985-21990|22964-22969|26466-26471|26923-26928|40432-40437|40936-40941|41115-41120|41262-41267|41594-41599|41702-41707|41953-41958|41963-41968|42121-42126|42349-42354|42734-42739|42929-42934|43339-43344,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE
second,http://sbmi.uth.tmc.edu/ontology/ochv#C0205436,636-641|23357-23362|31606-31611|38234-38239,PREF|PREF|PREF|PREF,SECOND|SECOND|SECOND|SECOND
